ae_mean,ae_var,rmse_mean,rmse_var,cf_mean,cf_var,zcr_mean,zcr_var,ber_mean,ber_var,sc_mean,sc_var,sb_mean,sb_var,sf_mean,sf_var,label
(0.6840172410011292+0j),(0.01256224513053894+0j),(0.25147029757499695+0j),(0.0009575998410582542+0j),(2.880844831466675+0j),(0.09359300136566162+0j),(76.06922912597656+0j),(380.81829833984375+0j),(12.759530067443848-28.336816787719727j),(47009.6328125+0j),(1.2838890552520752+0.6944162249565125j),(27.61269187927246+0j),(3.019791603088379-0.22859811782836914j),(50.31599426269531+0j),(-12.918423652648926+34.09085464477539j),(212808.828125+0j),6
(0.04848797246813774+0j),(0.0087920306250453+0j),(0.013539979234337807+0j),(0.0007694793166592717+0j),(4.387714385986328+0j),(2.6905875205993652+0j),(93.72307586669922+0j),(4497.67724609375+0j),(458.68011474609375-91.4228286743164j),(26061818+0j),(-6.277219295501709-13.109850883483887j),(40689.15625+0j),(72.46793365478516-1.656757116317749j),(20793.0546875+0j),(-51.8952522277832+85.18338012695312j),(1257925.375+0j),7
(0.10320904105901718+0j),(0.013819167390465736+0j),(0.032347507774829865+0j),(0.0015580561012029648+0j),(3.7705929279327393+0j),(2.436241865158081+0j),(88.64615631103516+0j),(1943.2440185546875+0j),(-181.1471405029297-69.2979507446289j),(6003341.5+0j),(7.6094231605529785+3.8285858631134033j),(7004.44287109375+0j),(38.616722106933594+2.3209054470062256j),(7913.19677734375+0j),(16.025165557861328-19.97264862060547j),(457795.5+0j),7
(0.09834007918834686+0j),(0.0209484975785017+0j),(0.027832001447677612+0j),(0.0015813810750842094+0j),(4.210940837860107+0j),(2.5038888454437256+0j),(92.24615478515625+0j),(1950.30859375+0j),(-64.54497528076172-32.31819534301758j),(582265.875+0j),(16.831632614135742+3.724111318588257j),(13116.2119140625+0j),(46.391902923583984+6.032815933227539j),(7571.61376953125+0j),(21.347476959228516+55.23719024658203j),(435351.28125+0j),7
(0.3072068393230438+0j),(0.03220795840024948+0j),(0.11435632407665253+0j),(0.0035959589295089245+0j),(2.961763858795166+0j),(1.3560326099395752+0j),(88.5923080444336+0j),(6765.3798828125+0j),(1109.710205078125+2506.839599609375j),(948870720+0j),(8.503735542297363-18.11016082763672j),(21741.6875+0j),(51.8756103515625-6.2896904945373535j),(17089.802734375+0j),(17.72147560119629+57.59614562988281j),(299301.0625+0j),7
(0.32726040482521057+0j),(0.02530425600707531+0j),(0.13250330090522766+0j),(0.0027219676412642+0j),(2.766998052597046+0j),(1.1540085077285767+0j),(74.56153869628906+0j),(5200.384765625+0j),(-665.4064331054688-95.62193298339844j),(31066454+0j),(7.518524169921875-5.794106483459473j),(8034.7255859375+0j),(38.11166763305664-4.717345714569092j),(8065.9580078125+0j),(1.5814162492752075-2.6615102291107178j),(104408.4453125+0j),7
(0.19833703339099884+0j),(0.02328520268201828+0j),(0.07291851937770844+0j),(0.003846727777272463+0j),(3.853571653366089+0j),(2.5997114181518555+0j),(235.04615783691406+0j),(49625.921875+0j),(1822.374267578125+750.8536987304688j),(13510773760+0j),(158.00315856933594+1.756483793258667j),(126522.828125+0j),(101.407470703125+14.178291320800781j),(33199.46484375+0j),(2.2807860374450684+15.94338607788086j),(2395300.5+0j),7
(0.3099534213542938+0j),(0.024253834038972855+0j),(0.11908656358718872+0j),(0.003082301001995802+0j),(2.89945125579834+0j),(0.5785650014877319+0j),(104.11538696289062+0j),(5599.05615234375+0j),(-116.57420349121094+42.016395568847656j),(12286150+0j),(4.16720724105835-0.6797811985015869j),(13619.9833984375+0j),(56.716796875-1.7794208526611328j),(10027.779296875+0j),(12.480576515197754-21.299602508544922j),(128205.1875+0j),7
(0.37226375937461853+0j),(0.0239252932369709+0j),(0.13572895526885986+0j),(0.002355273813009262+0j),(3.0062100887298584+0j),(0.6463150978088379+0j),(103.82307434082031+0j),(5040.82275390625+0j),(-47.69469451904297+79.0913314819336j),(927007.3125+0j),(3.018545627593994+4.467023849487305j),(8088.97705078125+0j),(41.01984405517578+0.7341610789299011j),(6562.060546875+0j),(13.248702049255371+11.887981414794922j),(123443.125+0j),7
(0.3151845932006836+0j),(0.039846405386924744+0j),(0.09442634880542755+0j),(0.002753538079559803+0j),(3.7007598876953125+0j),(0.8852437138557434+0j),(181.25384521484375+0j),(8118.8662109375+0j),(1.0589829683303833+8.95695686340332j),(21445.5625+0j),(46.469520568847656+12.357999801635742j),(97647.90625+0j),(104.58363342285156+3.585944414138794j),(44456.08984375+0j),(11.342976570129395+142.20606994628906j),(3355269+0j),7
(0.34019821882247925+0j),(0.017117999494075775+0j),(0.13172687590122223+0j),(0.0018393822247162461+0j),(2.8386411666870117+0j),(0.5395694375038147+0j),(97.94615173339844+0j),(6344.52783203125+0j),(-48.716705322265625-4.749055862426758j),(1612743.75+0j),(0.6288403272628784-4.774566173553467j),(3999.62744140625+0j),(33.65208053588867-3.775286912918091j),(4114.19189453125+0j),(12.399514198303223+30.670230865478516j),(109479.078125+0j),7
(0.435342401266098+0j),(0.03509240970015526+0j),(0.16383731365203857+0j),(0.005633240099996328+0j),(3.2583086490631104+0j),(2.7794418334960938+0j),(153.56922912597656+0j),(6246.46044921875+0j),(-0.591776430606842+3.3819961547851562j),(2569.07861328125+0j),(110.27394104003906+4.684440612792969j),(120306.515625+0j),(166.50537109375-1.6993458271026611j),(55268.3359375+0j),(-457.9496154785156-45.44078063964844j),(11389856+0j),7
(0.3752831220626831+0j),(0.05980711430311203+0j),(0.13513284921646118+0j),(0.01185893826186657+0j),(3.6604411602020264+0j),(5.166226863861084+0j),(167.8000030517578+0j),(11755.1142578125+0j),(-2.9565584659576416-44.84177780151367j),(227362.25+0j),(70.75659942626953+57.18513107299805j),(1840944.875+0j),(262.7796325683594-9.22154712677002j),(1748942.375+0j),(-384.9608154296875-212.08175659179688j),(4545238+0j),7
(0.37797993421554565+0j),(0.07143808156251907+0j),(0.12971675395965576+0j),(0.01795855164527893+0j),(3.9099724292755127+0j),(0.9761467576026917+0j),(258.8769226074219+0j),(26038+0j),(31.697877883911133-33.73735046386719j),(258269.328125+0j),(288.3534851074219-14.023723602294922j),(135739.859375+0j),(206.9305419921875-2.4894988536834717j),(42350.5078125+0j),(51.09278106689453+48.44624328613281j),(4426288+0j),7
(0.3825063705444336+0j),(0.08128096908330917+0j),(0.15009227395057678+0j),(0.024077123031020164+0j),(3.5911476612091064+0j),(1.2703847885131836+0j),(236.10769653320312+0j),(27210.833984375+0j),(82.90921783447266+6.994357585906982j),(928313.875+0j),(209.88299560546875-14.01243782043457j),(141468.734375+0j),(167.31642150878906+3.254681348800659j),(44679.91796875+0j),(-37.618473052978516-8.582234382629395j),(4929509.5+0j),7
(0.4101623594760895+0j),(0.08987101167440414+0j),(0.1596609503030777+0j),(0.02828913927078247+0j),(3.615626096725464+0j),(1.5667496919631958+0j),(233.3230743408203+0j),(25793.080078125+0j),(20.391170501708984-2.7615344524383545j),(112437.421875+0j),(201.12408447265625+34.162532806396484j),(177346.25+0j),(168.11231994628906+10.573613166809082j),(46553.23046875+0j),(-390.976318359375-232.77659606933594j),(5195341.5+0j),7
(0.39922720193862915+0j),(0.05877724289894104+0j),(0.1419065296649933+0j),(0.01539675798267126+0j),(3.7669191360473633+0j),(0.9711846709251404+0j),(217.44615173339844+0j),(16983.86328125+0j),(-8.919054985046387-1.8091603517532349j),(95140.03125+0j),(222.86720275878906-16.2056827545166j),(164312.5+0j),(192.1493682861328+0.7530084848403931j),(77756.7265625+0j),(-22.301044464111328+166.125244140625j),(5577861.5+0j),7
(0.45319637656211853+0j),(0.07551208138465881+0j),(0.17580357193946838+0j),(0.02713329717516899+0j),(3.627913236618042+0j),(2.1120526790618896+0j),(198.1999969482422+0j),(13935.5751953125+0j),(-35.55510330200195-7.466063499450684j),(343821.71875+0j),(231.851318359375+10.551605224609375j),(148284.03125+0j),(183.97471618652344-1.830859899520874j),(48915.546875+0j),(-125.22134399414062-145.72145080566406j),(6728171+0j),7
(0.4122081995010376+0j),(0.05793670564889908+0j),(0.1366390585899353+0j),(0.015601225197315216+0j),(3.962481737136841+0j),(1.1102232933044434+0j),(275.3692321777344+0j),(19246.064453125+0j),(0.8993704915046692+6.253467082977295j),(15758.822265625+0j),(400.5675964355469-8.656034469604492j),(186251.3125+0j),(181.82034301757812+4.594988822937012j),(55191.59375+0j),(23.483909606933594+29.5985107421875j),(6223988.5+0j),7
(0.4623431861400604+0j),(0.08233152329921722+0j),(0.18329529464244843+0j),(0.025880329310894012+0j),(3.3518245220184326+0j),(0.8561258316040039+0j),(198+0j),(16574.876953125+0j),(-11.491072654724121-142.5116729736328j),(1122635.875+0j),(248.59022521972656+47.794734954833984j),(449344.25+0j),(201.17408752441406+14.334218978881836j),(315351.46875+0j),(-105.36627960205078+52.19154739379883j),(7313629.5+0j),7
(0.3788604736328125+0j),(0.06781207025051117+0j),(0.14616897702217102+0j),(0.022082731127738953+0j),(3.5844478607177734+0j),(1.034824252128601+0j),(216.34616088867188+0j),(19385.779296875+0j),(-6.479161739349365+7.5239996910095215j),(132255.5625+0j),(222.93231201171875+27.64325714111328j),(150027.9375+0j),(189.1330108642578-8.661967277526855j),(56258.87109375+0j),(-134.02621459960938-42.624000549316406j),(4596858.5+0j),7
(0.5787224173545837+0j),(0.025183377787470818+0j),(0.21077361702919006+0j),(0.0046486081555485725+0j),(3.0289440155029297+0j),(0.17721691727638245+0j),(110.46154022216797+0j),(1732.5716552734375+0j),(11.063725471496582+0.09738180786371231j),(11782.2177734375+0j),(0.7017017006874084+0.05310612544417381j),(13.307038307189941+0j),(1.6172785758972168+0.5860262513160706j),(61.30508041381836+0j),(6.018429279327393-14.155795097351074j),(109444.6796875+0j),7
(0.5610065460205078+0j),(0.02769359201192856+0j),(0.20535391569137573+0j),(0.005266024265438318+0j),(2.9530506134033203+0j),(0.15281128883361816+0j),(103.62307739257812+0j),(1240.8348388671875+0j),(-11.791942596435547+3.4309005737304688j),(20596.845703125+0j),(0.5451863408088684-0.28983351588249207j),(28.2370662689209+0j),(1.7528345584869385+0.07519422471523285j),(58.08837127685547+0j),(-25.97331428527832-3.928346872329712j),(124761.2734375+0j),7
(0.5445913672447205+0j),(0.020183857530355453+0j),(0.1932530701160431+0j),(0.0036163765471428633+0j),(3.044890880584717+0j),(0.12640710175037384+0j),(112.76923370361328+0j),(2336.13134765625+0j),(-8.438163757324219-5.716270446777344j),(13963.326171875+0j),(0.561352550983429-0.014869105070829391j),(13.417387008666992+0j),(1.87919020652771+0.1779065728187561j),(30.439884185791016+0j),(-19.584657669067383-63.274505615234375j),(225058.359375+0j),7
(0.5296210646629333+0j),(0.0246110986918211+0j),(0.18969476222991943+0j),(0.003600695636123419+0j),(2.9750077724456787+0j),(0.11420031636953354+0j),(114.80000305175781+0j),(1341.80615234375+0j),(6.4748215675354-2.0547735691070557j),(9994.337890625+0j),(0.8610653877258301+0.22617413103580475j),(82.55838012695312+0j),(2.927994966506958+0.8445772528648376j),(204.39309692382812+0j),(-84.99687194824219+99.60276794433594j),(683881.0625+0j),7
(0.5140183568000793+0j),(0.02170434407889843+0j),(0.18706616759300232+0j),(0.004417076241225004+0j),(3.038487195968628+0j),(0.1977662891149521+0j),(108.94615173339844+0j),(1580.435546875+0j),(8.272039413452148+11.940935134887695j),(32056.07421875+0j),(0.8053010702133179-0.21151186525821686j),(65.50358581542969+0j),(3.2277889251708984-0.7227216362953186j),(166.0558624267578+0j),(-49.3778076171875-13.986248970031738j),(230504.703125+0j),7
(0.524513840675354+0j),(0.01809416152536869+0j),(0.18869639933109283+0j),(0.0026285036001354456+0j),(3.0667002201080322+0j),(0.13767988979816437+0j),(112.57691955566406+0j),(1873.7364501953125+0j),(-1.6116992235183716-4.4443159103393555j),(3211.6953125+0j),(0.6939371824264526-0.07680411636829376j),(7.092026710510254+0j),(1.74951171875+0.12373430281877518j),(24.781606674194336+0j),(-8.522026062011719+42.257755279541016j),(279614.6875+0j),7
(0.48304277658462524+0j),(0.018163060769438744+0j),(0.175817608833313+0j),(0.0025025997310876846+0j),(2.9999656677246094+0j),(0.16088058054447174+0j),(86.23076629638672+0j),(1536.900634765625+0j),(-3.930633544921875+2.034029006958008j),(10176.3369140625+0j),(0.5095174908638-0.5634948015213013j),(16.623065948486328+0j),(2.1419503688812256-0.36671018600463867j),(30.886377334594727+0j),(-79.60493469238281+23.128080368041992j),(171679.28125+0j),7
(0.45230594277381897+0j),(0.020554572343826294+0j),(0.1665807068347931+0j),(0.0035035049077123404+0j),(3.0842502117156982+0j),(0.16725128889083862+0j),(87.23076629638672+0j),(1258.239013671875+0j),(-2.0598995685577393+12.918326377868652j),(39895.44140625+0j),(0.8592522144317627-0.48447850346565247j),(30.93282127380371+0j),(2.488490104675293-0.2679063379764557j),(47.009952545166016+0j),(-34.889678955078125+6.676245212554932j),(182366.1875+0j),7
(0.533331036567688+0j),(0.023044537752866745+0j),(0.1891210824251175+0j),(0.003403438488021493+0j),(3.035297393798828+0j),(0.1571538895368576+0j),(114.6076889038086+0j),(2438.269287109375+0j),(4.111703872680664+3.8412411212921143j),(2988.920654296875+0j),(-0.2430652379989624-0.6543381810188293j),(124.20142364501953+0j),(2.566408395767212-0.059229232370853424j),(107.84794616699219+0j),(-30.030630111694336-64.67218017578125j),(850171.9375+0j),7
(0.5012493133544922+0j),(0.023491812869906425+0j),(0.17977595329284668+0j),(0.003123824018985033+0j),(3.1047277450561523+0j),(0.15780042111873627+0j),(129.95384216308594+0j),(2522.182373046875+0j),(6.638948917388916+0.2201063185930252j),(7345.50146484375+0j),(0.23691460490226746+0.6535444259643555j),(28.123443603515625+0j),(2.5773117542266846+0.8561689257621765j),(107.16329193115234+0j),(-80.7865219116211+32.95447540283203j),(810907.0625+0j),7
(0.40433138608932495+0j),(0.03098590485751629+0j),(0.18214109539985657+0j),(0.007937183603644371+0j),(2.6153135299682617+0j),(0.6150537133216858+0j),(96.77692413330078+0j),(10410.296875+0j),(636.2838745117188+806.1085815429688j),(134256032+0j),(4.322230815887451-2.982550621032715j),(2959.165771484375+0j),(30.184085845947266-2.3799009323120117j),(3355.048095703125+0j),(-101.64236450195312-9.073043823242188j),(88938.5078125+0j),7
(0.4052872955799103+0j),(0.03259478509426117+0j),(0.1777334064245224+0j),(0.010146484710276127+0j),(2.7546355724334717+0j),(0.6420342326164246+0j),(97.02307891845703+0j),(8041.8994140625+0j),(-251.58749389648438+164.36993408203125j),(21898858+0j),(-1.4255938529968262+1.2250996828079224j),(1578.3896484375+0j),(19.107004165649414+0.622468888759613j),(1802.033203125+0j),(-38.9556884765625-6.5569844245910645j),(107319.453125+0j),7
(0.41762107610702515+0j),(0.03926162049174309+0j),(0.1863180249929428+0j),(0.011425403878092766+0j),(2.762537717819214+0j),(0.7416090369224548+0j),(102.9923095703125+0j),(10739.9462890625+0j),(1797.8966064453125-2096.49072265625j),(754918016+0j),(4.547287464141846+1.8098878860473633j),(2367.98095703125+0j),(23.320419311523438+2.519972085952759j),(2104.48583984375+0j),(-24.598764419555664-23.12287139892578j),(58045.375+0j),7
(0.42242759466171265+0j),(0.0318538062274456+0j),(0.1872052103281021+0j),(0.010368362069129944+0j),(2.6954948902130127+0j),(0.5747488141059875+0j),(103.0846176147461+0j),(12090.3388671875+0j),(2827.383544921875-4433.623046875j),(3716329216+0j),(4.946965217590332+0.649320662021637j),(2407.220947265625+0j),(23.594419479370117+0.8443949818611145j),(2771.882568359375+0j),(-46.761268615722656+85.00133514404297j),(626360.75+0j),7
(0.46221524477005005+0j),(0.034470830112695694+0j),(0.2046009600162506+0j),(0.009626555256545544+0j),(2.696394920349121+0j),(0.6331760287284851+0j),(102.53076934814453+0j),(9718.1103515625+0j),(-149.66497802734375+119.5409927368164j),(19766522+0j),(3.939993381500244+0.1612541824579239j),(1800.8365478515625+0j),(22.969816207885742-0.3702354431152344j),(2097.710205078125+0j),(-49.01540756225586+34.5406494140625j),(137225.09375+0j),7
(0.4025968015193939+0j),(0.030871860682964325+0j),(0.18272270262241364+0j),(0.009360166266560555+0j),(2.7568819522857666+0j),(0.755660891532898+0j),(98.94615173339844+0j),(9794.08203125+0j),(-441.21539306640625+89.3038101196289j),(87582216+0j),(0.8686786890029907+1.277025580406189j),(4988.853515625+0j),(28.998714447021484+2.942634105682373j),(4858.951171875+0j),(-57.26265335083008-64.28363037109375j),(1270157.75+0j),7
(0.4504033029079437+0j),(0.03905601426959038+0j),(0.20223920047283173+0j),(0.012175261974334717+0j),(2.7241835594177246+0j),(0.7823049426078796+0j),(97.5076904296875+0j),(7755.78857421875+0j),(-559.18701171875+558.8944702148438j),(69362680+0j),(3.030560255050659-3.562849521636963j),(3289.854248046875+0j),(21.869844436645508-1.0911312103271484j),(3833.42529296875+0j),(-49.803653717041016+1.8222384452819824j),(132980.734375+0j),7
(0.4110790491104126+0j),(0.036282017827034+0j),(0.17303566634655+0j),(0.010077070444822311+0j),(2.94698429107666+0j),(1.1905922889709473+0j),(118.81538391113281+0j),(15428.04296875+0j),(275.3723449707031+91.3629150390625j),(10064945+0j),(0.5312449336051941-5.774299144744873j),(1834.7987060546875+0j),(23.583045959472656-4.085330963134766j),(2281.294921875+0j),(-58.3439826965332-21.03058433532715j),(60636.4609375+0j),7
(0.4166243374347687+0j),(0.030718887224793434+0j),(0.17748776078224182+0j),(0.008507667109370232+0j),(2.828430652618408+0j),(0.6252477765083313+0j),(115.11538696289062+0j),(12787.9326171875+0j),(250.55917358398438+380.58453369140625j),(33595936+0j),(5.072720527648926-2.8125030994415283j),(6866.6298828125+0j),(38.3491325378418+0.5591017603874207j),(5134.65625+0j),(-71.47106170654297-6.5594940185546875j),(192073+0j),7
(0.41743868589401245+0j),(0.04293001443147659+0j),(0.18826530873775482+0j),(0.013002226129174232+0j),(2.738978624343872+0j),(0.7163507342338562+0j),(109.80769348144531+0j),(14108.2783203125+0j),(-22.764522552490234-37.12486267089844j),(33833004+0j),(38.1301383972168+3.3642663955688477j),(101614.3046875+0j),(28.706872940063477+0.7634372711181641j),(4192.38037109375+0j),(43.61701965332031-22.467933654785156j),(832079+0j),7
(0.5722275972366333+0j),(0.031034458428621292+0j),(0.2205214947462082+0j),(0.006762969773262739+0j),(2.9539191722869873+0j),(0.2880551517009735+0j),(114.20769500732422+0j),(1917.333740234375+0j),(-5.082851886749268-11.956215858459473j),(13352.4580078125+0j),(0.6949381232261658+0.6805852055549622j),(41.74143981933594+0j),(2.6442997455596924+0.8887569904327393j),(69.0242691040039+0j),(-52.65007400512695+169.9675750732422j),(2422257.5+0j),7
